ELCHFO00	Heavy fuel oil							
ELCHYD00								
ELCHYDDAM	Water energy	Water energy						
ELCHYG	Hydrogen from transmission network	Hydrogen from transmission network						
ELCHYGIGCC	Hydrogen from IGCC	Hydrogen from IGCC						
ELCIE	import capacity from Continental Europe	import capacity from Continental Europe						
ELCIE00	Existing import capacity from Continental Europe	Existing import capacity from Continental Europe						
ELCIE01	New import capacity from Continental Europe	New import capacity from Continental Europe						
ELCII	import capacity from Ireland	import capacity from Ireland						
ELCII00	Existing import capacity from Ireland	Existing import capacity from Ireland						
ELCII01	New import capacity from Ireland	New import capacity from Ireland						
ELCLFO	Light fuel oil	Light fuel oil						
ELCLFO00	Light fuel oil							
ELCLPG	LPG	LPG						
ELCLPG00	LPG							
ELCMAINSBOM	Biomethane for the electricity sector - after distribution grid	Biomethane for the electricity sector - after distribution grid						
ELCMAINSGAS	Natural gas for the electricity sector - after distribution grid	Natural gas for the electricity sector - after distribution grid						
ELCMSC	Miscellaneous oils	Miscellaneous oils						
ELCMSC00	Miscellaneous oils							
ELCMSWINO	Inorganic municipal solid waste	Inorganic municipal solid waste						
ELCMSWINO00	Inorganic municipal solid waste							
ELCMSWORG	Organic municipal solid waste	Organic municipal solid waste						
ELCMSWORG00	Organic municipal solid waste							
ELCN	"energy-related N2O (sector-wise accounting system, electricity)"	"energy-related N2O (sector-wise accounting system, electricity)"						
ELCN2ON	"energy-related N2O (sector-wise accounting system, electricity)"	"energy-related N2O (sector-wise accounting system, electricity)"						
ELCNGA	Natural gas for the electricity sector - before mixing in transmission grid or feed-in in distribution grid	Natural gas for the electricity sector - before mixing in transmission grid or feed-in in distribution grid						
ELCNGA00	Natural gas for the electricity sector - before mixing in transmission grid or feed-in in distribution grid							
ELCPELH	Wood pellets (high quality)	Wood pellets (high quality)						
ELCPELL	Wood pellets (low quality)	Wood pellets (low quality)						
ELCPELL00	Wood pellets (low quality)							
ELCPOLWST	Poultry waste	Poultry waste						
ELCPOLWST00	Poultry waste							
ELCSOL	Solar energy	Solar energy						
ELCSOL00	Solar energy							
ELCSTWWST	Dry agricultural residues	Dry agricultural residues						
ELCSTWWST00	Dry agricultural residues							
ELCSURPLUS	Electricity (surplus renewable)							
ELCTID	Tidal energy	Tidal energy						
ELCTRANSBOM	Biomethane for the electricity sector -after mixing in transmission grid	Biomethane for the electricity sector -after mixing in transmission grid						
ELCTRANSGAS	Natural gas for the electricity sector - after mixing in transmission grid	Natural gas for the electricity sector - after mixing in transmission grid						
ELCURN	Uranium	Uranium						
ELCURN00	Uranium							
ELCWAV	Wave energy	Wave energy						
ELCWNDOFS	"Wind energy, offshore"	"Wind energy, offshore"						
ELCWNDOFS00	"Wind energy, offshore"							
ELCWNDONS	"Wind energy, onshore"	"Wind energy, onshore"						
ELCWNDONS00	"Wind energy, onshore"							
EMAINPGAS	gas distribution grid to the electricity sector	gas distribution grid to the electricity sector						
EMAINPGAS00	Existing gas distribution grid to the electricity sector	Existing gas distribution grid to the electricity sector						
EMAINPGAS01	New gas distribution grid to the electricity sector	New gas distribution grid to the electricity sector						
EMANOCT	open cycle gas turbines (OCGT) using manufactured fuels  (blast furnace and coke oven gas)	open cycle gas turbines (OCGT) using manufactured fuels  (blast furnace and coke oven gas)						
EMANOCT00	Existing  open cycle gas turbines (OCGT) using manufactured fuels  (blast furnace and coke oven gas)	Existing  open cycle gas turbines (OCGT) using manufactured fuels  (blast furnace and coke oven gas)						
EMANOCT01	Open cycle gas turbine (OCGT) using manufactured fuels  (blast furnace and coke oven gas)	Open cycle gas turbine (OCGT) using manufactured fuels  (blast furnace and coke oven gas)						
EMSW	combustion plants for municipal solid waste	combustion plants for municipal solid waste						
EMSW00	Existing combustion plants for municipal solid waste	Existing combustion plants for municipal solid waste						
EMSW01	Combustion plant for municipal solid waste	Combustion plant for municipal solid waste						
END	Last year of investment							
ENGACCT	combined-cycle gas turbine (CCGT)	combined-cycle gas turbine (CCGT)						
ENGACCT00	Existing combined-cycle gas turbine (CCGT)	Existing combined-cycle gas turbine (CCGT)						
ENGACCTQ	Natural gas CCGT with post-combustion CCS	Natural gas CCGT with post-combustion CCS						
ENGACCTQ01	Natural gas CCGT with post-combustion CCS	Natural gas CCGT with post-combustion CCS						
ENGACCTRR	Natural gas CCGT	Natural gas CCGT						
ENGACCTRR01	Natural gas CCGT	Natural gas CCGT						
ENGAOCT	open-cycle gas turbine (OCGT) 	open-cycle gas turbine (OCGT) 						
ENGAOCT00	Existing open-cycle gas turbine (OCGT) 	Existing open-cycle gas turbine (OCGT) 						
ENGAOCT01	Natural gas OCGT	Natural gas OCGT						
ENGAQR	CCS (post-combustion) retrofit for natural gas CCGT plant 	CCS (post-combustion) retrofit for natural gas CCGT plant 						
ENGAQR01	CCS (post-combustion) retrofit for natural gas CCGT plant 	CCS (post-combustion) retrofit for natural gas CCGT plant 						
ENUCAGRN	"Advanced gas-cooled reactor (AGR), newer generation"	"Advanced gas-cooled reactor (AGR), newer generation"						
ENUCAGRN00	"Advanced gas-cooled reactor (AGR), newer generation"	"Advanced gas-cooled reactor (AGR), newer generation"						
ENUCAGRO	"AGR, older generation"	"AGR, older generation"						
ENUCAGRO00	"AGR, older generation"	"AGR, older generation"						
ENUCPWR	Pressurized water reactor (PWR)	Pressurized water reactor (PWR)						
ENUCPWR00	Pressurized water reactor (PWR)	Pressurized water reactor (PWR)						
ENUCPWR101	"Third generation PWR, standard"	"Third generation PWR, standard"						
ENUCPWR102	"Third generation PWR, with 50% increase in costs (same technology, but excluded from build rate constraints)"	"Third generation PWR, with 50% increase in costs (same technology, but excluded from build rate constraints)"						
EOILL	large oil combustion plant	large oil combustion plant						
EOILL00	Existing large oil combustion plant	Existing large oil combustion plant						
EOILL01	Large oil combustion plant	Large oil combustion plant						
EOILS	small oil-fired gas turbine	small oil-fired gas turbine						
EOILS00	Existing small oil-fired gas turbine	Existing small oil-fired gas turbine						
EOILS01	Small oil-fired gas turbine	Small oil-fired gas turbine						
EPOLWST	combustion plants for poultry waste	combustion plants for poultry waste						
EPOLWST00	Existing combustion plants for poultry waste	Existing combustion plants for poultry waste						
ESOL	large-scale solar photovoltaic (PV) installations	large-scale solar photovoltaic (PV) installations						
ESOL00	Existing large-scale solar photovoltaic (PV) installations	Existing large-scale solar photovoltaic (PV) installations						
ESOL01	Large-scale Solar PV installations (250 - 5000 kW)	Large-scale Solar PV installations (250 - 5000 kW)						
ESOLPV	small-scale PV installations	small-scale PV installations						
ESOLPV00	Existing small-scale PV installations	Existing small-scale PV installations						
ESOLPV01	Small-scale PV installations (< 4 kW)	Small-scale PV installations (< 4 kW)						
ESTGAACAES	advanced adiabatic compressed air energy storage (AA CAES)	advanced adiabatic compressed air energy storage (AA CAES)						
ESTGAACAES01	New advanced adiabatic compressed air energy storage (AA CAES)	New advanced adiabatic compressed air energy storage (AA CAES)						
ESTGBALA	advanced lead acid battery	advanced lead acid battery						
ESTGBALA01	New advanced lead acid battery	New advanced lead acid battery						
ESTGBNAS	sodium-sulfur battery (NaS)	sodium-sulfur battery (NaS)						
ESTGBNAS01	New sodium-sulfur battery (NaS)	New sodium-sulfur battery (NaS)						
ESTGBRF	redox flow battery (Vanadium redox)	redox flow battery (Vanadium redox)						
ESTGBRF01	New redox flow battery (Vanadium redox)	New redox flow battery (Vanadium redox)						
ESTGCAES	diabatic compressed air energy storage (CAES) - actual storage	diabatic compressed air energy storage (CAES) - actual storage						
ESTGCAES01	New diabatic compressed air energy storage (CAES) - actual storage	New diabatic compressed air energy storage (CAES) - actual storage						
ESTWWST	combustion plants for agricultural residues	combustion plants for agricultural residues						
ESTWWST00	Existing combustion plants for agricultural residues	Existing combustion plants for agricultural residues						
ESTWWST01	Combustion plant for dry agricultural residues	Combustion plant for dry agricultural residues						
ETH	Ethanol	Ethanol						
ETIB	"Tidal power plant, Severn Barrage"	"Tidal power plant, Severn Barrage"						
ETIB101	"Tidal power plant, Severn Barrage"	"Tidal power plant, Severn Barrage"						
ETIR	"Tidal power plant, range"	"Tidal power plant, range"						
ETIR101	"Tidal power plant, range"	"Tidal power plant, range"						
ETIS	"Tidal power plant, stream shallow"	"Tidal power plant, stream shallow"						
ETIS101	"Tidal power plant, stream shallow"	"Tidal power plant, stream shallow"						
ETNM	electricity transmission grid	electricity transmission grid						
ETNM00	Existing electricity transmission grid	Existing electricity transmission grid						
ETNM01	New electricity transmission grid	New electricity transmission grid						
ETRANSGAS	Exisiting gas mixing process in transmission grid to the electricity sector	Exisiting gas mixing process in transmission grid to the electricity sector						
ETRANSGAS00	Exisiting gas mixing process in transmission grid to the electricity sector	Exisiting gas mixing process in transmission grid to the electricity sector						
ETRANSGAS01	New gas mixing process in transmission grid to the electricity sector	New gas mixing process in transmission grid to the electricity sector						
EWAV	Wave power plant	Wave power plant						
EWAV101	Wave power plant	Wave power plant						
EWNDOFF	offshore wind turbines	offshore wind turbines						
EWNDOFF00	Existing offshore wind turbines	Existing offshore wind turbines						
EWNDOFF101	"Offshore wind turbine (1, three regions with different capacity factors and costs)"	"Offshore wind turbine (1, three regions with different capacity factors and costs)"						
EWNDOFF201	"Offshore wind turbine (2, three regions with different capacity factors and costs)"	"Offshore wind turbine (2, three regions with different capacity factors and costs)"						
EWNDOFF301	"Offshore wind turbine (3, three regions with different capacity factors and costs)"	"Offshore wind turbine (3, three regions with different capacity factors and costs)"						
EWNDONS	onshore wind turbines	onshore wind turbines						
EWNDONS00	Existing onshore wind turbines	Existing onshore wind turbines						
EWNDONS101	"Onshore wind turbine (1, nine regions with different capacity factors)"	"Onshore wind turbine (1, nine regions with different capacity factors)"						
EWNDONS201	"Onshore wind turbine (2, nine regions with different capacity factors)"	"Onshore wind turbine (2, nine regions with different capacity factors)"						
EWNDONS301	"Onshore wind turbine (3, nine regions with different capacity factors)"	"Onshore wind turbine (3, nine regions with different capacity factors)"						
EWNDONS401	"Onshore wind turbine (4, nine regions with different capacity factors)"	"Onshore wind turbine (4, nine regions with different capacity factors)"						
EWNDONS501	"Onshore wind turbine (5, nine regions with different capacity factors)"	"Onshore wind turbine (5, nine regions with different capacity factors)"						
EWNDONS601	"Onshore wind turbine (6, nine regions with different capacity factors)"	"Onshore wind turbine (6, nine regions with different capacity factors)"						
EWNDONS701	"Onshore wind turbine (7, nine regions with different capacity factors)"	"Onshore wind turbine (7, nine regions with different capacity factors)"						
EWNDONS801	"Onshore wind turbine (8, nine regions with different capacity factors)"	"Onshore wind turbine (8, nine regions with different capacity factors)"						
